"Season","PlayerId","Player","Position","Team","Conference","Category","StatType","Stat"
"2025","5154413","Isaiah Spencer","WR","Virginia Tech","ACC","rushing","YPC","3.0"
"2025","5154535","Ja'Son Prevard","DB","Virginia","ACC","defensive","PD","5"
"2025","5154535","Ja'Son Prevard","DB","Virginia","ACC","defensive","QB HUR","1"
"2025","5154535","Ja'Son Prevard","DB","Virginia","ACC","defensive","SACKS","0"
"2025","5154535","Ja'Son Prevard","DB","Virginia","ACC","defensive","SOLO","11"
"2025","5154535","Ja'Son Prevard","DB","Virginia","ACC","defensive","TD","0"
"2025","5154535","Ja'Son Prevard","DB","Virginia","ACC","defensive","TFL","1.0"
"2025","5154535","Ja'Son Prevard","DB","Virginia","ACC","defensive","TOT","24"
"2025","5154535","Ja'Son Prevard","DB","Virginia","ACC","interceptions","AVG","6.0"
"2025","5154535","Ja'Son Prevard","DB","Virginia","ACC","interceptions","INT","3"
"2025","5154535","Ja'Son Prevard","DB","Virginia","ACC","interceptions","TD","0"
"2025","5154535","Ja'Son Prevard","DB","Virginia","ACC","interceptions","YDS","18"
"2025","5155011","Jaylen Moses","S","SMU","ACC","defensive","PD","0"
"2025","5155011","Jaylen Moses","S","SMU","ACC","defensive","QB HUR","0"
"2025","5155011","Jaylen Moses","S","SMU","ACC","defensive","SACKS","0"
"2025","5155011","Jaylen Moses","S","SMU","ACC","defensive","SOLO","10"
"2025","5155011","Jaylen Moses","S","SMU","ACC","defensive","TD","0"
"2025","5155011","Jaylen Moses","S","SMU","ACC","defensive","TFL","0"
"2025","5155011","Jaylen Moses","S","SMU","ACC","defensive","TOT","13"
"2025","5155073","David Omopariola","LB","Syracuse","ACC","defensive","PD","0"
"2025","5155073","David Omopariola","LB","Syracuse","ACC","defensive","QB HUR","2"
"2025","5155073","David Omopariola","LB","Syracuse","ACC","defensive","SACKS","0"
"2025","5155073","David Omopariola","LB","Syracuse","ACC","defensive","SOLO","24"
"2025","5155073","David Omopariola","LB","Syracuse","ACC","defensive","TD","0"
"2025","5155073","David Omopariola","LB","Syracuse","ACC","defensive","TFL","8"
"2025","5155073","David Omopariola","LB","Syracuse","ACC","defensive","TOT","34"
"2025","5155076","Berry Buxton III","DB","Syracuse","ACC","defensive","PD","1"
"2025","5155076","Berry Buxton III","DB","Syracuse","ACC","defensive","QB HUR","0"
"2025","5155076","Berry Buxton III","DB","Syracuse","ACC","defensive","SACKS","0"
"2025","5155076","Berry Buxton III","DB","Syracuse","ACC","defensive","SOLO","14"
"2025","5155076","Berry Buxton III","DB","Syracuse","ACC","defensive","TD","0"
"2025","5155076","Berry Buxton III","DB","Syracuse","ACC","defensive","TFL","0"
"2025","5155076","Berry Buxton III","DB","Syracuse","ACC","defensive","TOT","19"
"2025","5155116","Fran Brown Jr.","LS","Syracuse","ACC","kickReturns","AVG","20.0"
"2025","5155116","Fran Brown Jr.","LS","Syracuse","ACC","kickReturns","LONG","20"
"2025","5155116","Fran Brown Jr.","LS","Syracuse","ACC","kickReturns","NO","1"
"2025","5155116","Fran Brown Jr.","LS","Syracuse","ACC","kickReturns","TD","0"
"2025","5155116","Fran Brown Jr.","LS","Syracuse","ACC","kickReturns","YDS","20"
"2025","5155173","Kevin Wynn","DL","Florida State","ACC","defensive","PD","1"
"2025","5155173","Kevin Wynn","DL","Florida State","ACC","defensive","QB HUR","0"
"2025","5155173","Kevin Wynn","DL","Florida State","ACC","defensive","SACKS","0"
"2025","5155173","Kevin Wynn","DL","Florida State","ACC","defensive","SOLO","0"
"2025","5155173","Kevin Wynn","DL","Florida State","ACC","defensive","TD","0"
"2025","5155173","Kevin Wynn","DL","Florida State","ACC","defensive","TFL","0"
"2025","5155173","Kevin Wynn","DL","Florida State","ACC","defensive","TOT","1"
"2025","5155179","Jacob De Jesus","WR","California","ACC","defensive","PD","0"
"2025","5155179","Jacob De Jesus","WR","California","ACC","defensive","QB HUR","0"
"2025","5155179","Jacob De Jesus","WR","California","ACC","defensive","SACKS","0"
"2025","5155179","Jacob De Jesus","WR","California","ACC","defensive","SOLO","1"
"2025","5155179","Jacob De Jesus","WR","California","ACC","defensive","TD","0"
"2025","5155179","Jacob De Jesus","WR","California","ACC","defensive","TFL","0"
"2025","5155179","Jacob De Jesus","WR","California","ACC","defensive","TOT","1"
"2025","5155179","Jacob De Jesus","WR","California","ACC","fumbles","FUM","5"
"2025","5155179","Jacob De Jesus","WR","California","ACC","fumbles","LOST","2"
"2025","5155179","Jacob De Jesus","WR","California","ACC","fumbles","REC","0"
"2025","5155179","Jacob De Jesus","WR","California","ACC","kickReturns","AVG","20.2"
"2025","5155179","Jacob De Jesus","WR","California","ACC","kickReturns","LONG","36"
"2025","5155179","Jacob De Jesus","WR","California","ACC","kickReturns","NO","18"
"2025","5155179","Jacob De Jesus","WR","California","ACC","kickReturns","TD","0"
"2025","5155179","Jacob De Jesus","WR","California","ACC","kickReturns","YDS","363"
"2025","5155179","Jacob De Jesus","WR","California","ACC","passing","ATT","2"
"2025","5155179","Jacob De Jesus","WR","California","ACC","passing","COMPLETIONS","1"
"2025","5155179","Jacob De Jesus","WR","California","ACC","passing","INT","0"
"2025","5155179","Jacob De Jesus","WR","California","ACC","passing","PCT","0.500"
"2025","5155179","Jacob De Jesus","WR","California","ACC","passing","TD","0"
"2025","5155179","Jacob De Jesus","WR","California","ACC","passing","YDS","27"
"2025","5155179","Jacob De Jesus","WR","California","ACC","passing","YPA","13.5"
"2025","5155179","Jacob De Jesus","WR","California","ACC","puntReturns","AVG","11.8"
"2025","5155179","Jacob De Jesus","WR","California","ACC","puntReturns","LONG","34"
"2025","5155179","Jacob De Jesus","WR","California","ACC","puntReturns","NO","22"
"2025","5155179","Jacob De Jesus","WR","California","ACC","puntReturns","TD","0"
"2025","5155179","Jacob De Jesus","WR","California","ACC","puntReturns","YDS","259"
"2025","5155179","Jacob De Jesus","WR","California","ACC","receiving","LONG","41"
"2025","5155179","Jacob De Jesus","WR","California","ACC","receiving","REC","107"
"2025","5155179","Jacob De Jesus","WR","California","ACC","receiving","TD","6"
"2025","5155179","Jacob De Jesus","WR","California","ACC","receiving","YDS","1022"
"2025","5155179","Jacob De Jesus","WR","California","ACC","receiving","YPR","9.6"
"2025","5155179","Jacob De Jesus","WR","California","ACC","rushing","CAR","7"
"2025","5155179","Jacob De Jesus","WR","California","ACC","rushing","LONG","8"
"2025","5155179","Jacob De Jesus","WR","California","ACC","rushing","TD","0"
"2025","5155179","Jacob De Jesus","WR","California","ACC","rushing","YDS","-1"
"2025","5155179","Jacob De Jesus","WR","California","ACC","rushing","YPC","-0.1"
"2025","5155366","Malachi Hosley","RB","Georgia Tech","ACC","receiving","LONG","35"
"2025","5155366","Malachi Hosley","RB","Georgia Tech","ACC","receiving","REC","14"
"2025","5155366","Malachi Hosley","RB","Georgia Tech","ACC","receiving","TD","0"
"2025","5155366","Malachi Hosley","RB","Georgia Tech","ACC","receiving","YDS","119"
"2025","5155366","Malachi Hosley","RB","Georgia Tech","ACC","receiving","YPR","8.5"
"2025","5155366","Malachi Hosley","RB","Georgia Tech","ACC","rushing","CAR","98"
"2025","5155366","Malachi Hosley","RB","Georgia Tech","ACC","rushing","LONG","55"
"2025","5155366","Malachi Hosley","RB","Georgia Tech","ACC","rushing","TD","7"
"2025","5155366","Malachi Hosley","RB","Georgia Tech","ACC","rushing","YDS","697"
"2025","5155366","Malachi Hosley","RB","Georgia Tech","ACC","rushing","YPC","7.1"
"2025","5155744","Kelvin Hill","DB","Georgia Tech","ACC","defensive","PD","2"
"2025","5155744","Kelvin Hill","DB","Georgia Tech","ACC","defensive","QB HUR","0"
"2025","5155744","Kelvin Hill","DB","Georgia Tech","ACC","defensive","SACKS","0"
"2025","5155744","Kelvin Hill","DB","Georgia Tech","ACC","defensive","SOLO","14"
"2025","5155744","Kelvin Hill","DB","Georgia Tech","ACC","defensive","TD","0"
"2025","5155744","Kelvin Hill","DB","Georgia Tech","ACC","defensive","TFL","2.5"
"2025","5155744","Kelvin Hill","DB","Georgia Tech","ACC","defensive","TOT","21"
"2025","5155981","AJ Richardson","LB","NC State","ACC","defensive","PD","0"
"2025","5155981","AJ Richardson","LB","NC State","ACC","defensive","QB HUR","3"
"2025","5155981","AJ Richardson","LB","NC State","ACC","defensive","SACKS","0"
"2025","5155981","AJ Richardson","LB","NC State","ACC","defensive","SOLO","6"
"2025","5155981","AJ Richardson","LB","NC State","ACC","defensive","TD","0"
"2025","5155981","AJ Richardson","LB","NC State","ACC","defensive","TFL","0"
"2025","5155981","AJ Richardson","LB","NC State","ACC","defensive","TOT","12"
"2025","5156056","Caleb Hampton","RB","Stanford","ACC","kickReturns","AVG","17.0"
"2025","5156056","Caleb Hampton","RB","Stanford","ACC","kickReturns","LONG","17"
"2025","5156056","Caleb Hampton","RB","Stanford","ACC","kickReturns","NO","1"
"2025","5156056","Caleb Hampton","RB","Stanford","ACC","kickReturns","TD","0"
"2025","5156056","Caleb Hampton","RB","Stanford","ACC","kickReturns","YDS","17"
"2025","5156056","Caleb Hampton","RB","Stanford","ACC","receiving","LONG","12"
"2025","5156056","Caleb Hampton","RB","Stanford","ACC","receiving","REC","1"
"2025","5156056","Caleb Hampton","RB","Stanford","ACC","receiving","TD","0"
"2025","5156056","Caleb Hampton","RB","Stanford","ACC","receiving","YDS","12"
"2025","5156056","Caleb Hampton","RB","Stanford","ACC","receiving","YPR","12.0"
"2025","5156056","Caleb Hampton","RB","Stanford","ACC","rushing","CAR","11"
"2025","5156056","Caleb Hampton","RB","Stanford","ACC","rushing","LONG","8"
"2025","5156056","Caleb Hampton","RB","Stanford","ACC","rushing","TD","0"
"2025","5156056","Caleb Hampton","RB","Stanford","ACC","rushing","YDS","29"
"2025","5156056","Caleb Hampton","RB","Stanford","ACC","rushing","YPC","2.6"
"2025","5156057","Myles Libman","WR","Stanford","ACC","defensive","PD","0"
"2025","5156057","Myles Libman","WR","Stanford","ACC","defensive","QB HUR","0"
"2025","5156057","Myles Libman","WR","Stanford","ACC","defensive","SACKS","0"
"2025","5156057","Myles Libman","WR","Stanford","ACC","defensive","SOLO","0"
"2025","5156057","Myles Libman","WR","Stanford","ACC","defensive","TD","0"
"2025","5156057","Myles Libman","WR","Stanford","ACC","defensive","TFL","0"
"2025","5156057","Myles Libman","WR","Stanford","ACC","defensive","TOT","1"
"2025","5156057","Myles Libman","WR","Stanford","ACC","receiving","LONG","20"
"2025","5156057","Myles Libman","WR","Stanford","ACC","receiving","REC","7"
"2025","5156057","Myles Libman","WR","Stanford","ACC","receiving","TD","1"
"2025","5156057","Myles Libman","WR","Stanford","ACC","receiving","YDS","84"
"2025","5156057","Myles Libman","WR","Stanford","ACC","receiving","YPR","12.0"
"2025","5156116","Juju Preston","WR","Clemson","ACC","puntReturns","AVG","10.0"
"2025","5156116","Juju Preston","WR","Clemson","ACC","puntReturns","LONG","10"
"2025","5156116","Juju Preston","WR","Clemson","ACC","puntReturns","NO","1"
"2025","5156116","Juju Preston","WR","Clemson","ACC","puntReturns","TD","0"
"2025","5156116","Juju Preston","WR","Clemson","ACC","puntReturns","YDS","10"
"2025","5156116","Juju Preston","WR","Clemson","ACC","receiving","LONG","4"
"2025","5156116","Juju Preston","WR","Clemson","ACC","receiving","REC","1"
"2025","5156116","Juju Preston","WR","Clemson","ACC","receiving","TD","0"
"2025","5156116","Juju Preston","WR","Clemson","ACC","receiving","YDS","4"
"2025","5156116","Juju Preston","WR","Clemson","ACC","receiving","YPR","4.0"
"2025","5156160","Trevor Sommers","DL","Pittsburgh","ACC","defensive","PD","0"
"2025","5156160","Trevor Sommers","DL","Pittsburgh","ACC","defensive","QB HUR","0"
